,id,sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,sensitive,y_charge_mean,charge_id_0,charge_id_1,charge_id_2,charge_id_3,charge_id_4,BlackLatinoMale,African-American,Hispanic,Caucasian,Native American,Asian,Other,y
4406,4406,1,0,56,1,0,2,0,0,1,24,2,-1,1,-1,1,1,-24,0,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,1
1281,1281,0,2,56,1,0,2,0,0,1,0,2,-1,1,-1,1,1,0,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4141,4141,0,0,52,1,0,9,0,0,7,5450,9,1,3,-1,7,1,-1,3,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
5741,5741,1,2,46,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,1,3,0.48852459,0,0,0,1,0,0,0,0,1,0,0,0,0
3763,3763,1,2,30,0,0,2,0,0,0,1,2,-1,2,-1,0,0,-1,1,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
1592,1592,0,5,31,0,0,1,1,0,5,1,1,-1,2,-1,5,1,-1,1,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
3609,3609,1,0,45,1,0,7,0,0,9,0,7,0,9,1,9,0,0,75,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
2491,2491,0,0,24,-1,0,2,0,0,0,1,2,-1,3,-1,0,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1906,1906,0,5,25,0,0,2,0,0,2,1,2,-1,3,-1,2,0,-1,0,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,1
3812,3812,0,0,41,0,0,6,0,0,8,29,6,0,3,-1,8,1,-29,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
5949,5949,0,2,22,-1,0,8,0,1,1,0,8,1,7,0,1,0,0,5,2,0.460869565,0,1,0,0,0,0,0,0,1,0,0,0,1
3990,3990,0,2,34,0,0,4,0,0,0,1,4,-1,3,-1,0,1,-1,28,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
700,700,0,2,55,1,0,1,0,0,2,1,1,-1,1,-1,2,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
4328,4328,0,2,52,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3227,3227,1,0,29,0,0,4,0,0,1,1,4,-1,3,-1,1,0,-1,1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
4724,4724,0,0,25,0,1,7,1,0,2,1,7,0,6,0,2,1,-1,49,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
826,826,1,2,32,0,0,6,0,0,6,1,6,0,2,-1,6,1,-1,8,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
2854,2854,0,0,22,-1,0,7,0,0,0,1,7,0,7,0,0,1,-1,50,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
885,885,0,0,22,-1,0,3,0,0,0,1,3,-1,6,0,0,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
3001,3001,0,2,23,-1,0,5,0,2,1,20,5,0,6,0,1,1,-20,19,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1995,1995,0,2,47,1,0,2,0,0,3,1,2,-1,1,-1,3,1,-1,13,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4832,4832,0,2,49,1,0,8,0,0,3,1,8,1,1,-1,3,1,-1,34,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
1136,1136,0,0,22,-1,0,6,0,0,0,1,6,0,8,1,0,0,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
3549,3549,0,0,32,0,0,3,0,0,4,0,3,-1,4,-1,4,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4386,4386,0,0,53,1,0,7,0,0,4,4,7,0,1,-1,4,1,-4,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3306,3306,1,0,32,0,0,1,0,0,0,1,1,-1,1,-1,0,0,0,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
2580,2580,0,5,55,1,0,1,0,0,4,1,1,-1,1,-1,4,1,-1,5,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
4162,4162,0,0,25,0,0,4,0,0,1,1,4,-1,5,0,1,1,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
1723,1723,0,2,50,1,0,1,0,0,1,1,1,-1,1,-1,1,1,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
5199,5199,1,2,31,0,0,7,0,0,9,1,7,0,5,0,9,1,-1,26,3,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
911,911,0,3,41,0,0,1,0,0,1,1,1,-1,1,-1,1,0,-1,113,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
542,542,0,2,59,1,0,1,0,0,2,0,1,-1,1,-1,2,1,0,12,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4280,4280,0,0,23,-1,0,6,0,0,6,0,6,0,7,0,6,1,0,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
20,20,1,0,21,-1,0,8,0,0,2,1,8,1,8,1,2,1,-1,79,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
3056,3056,0,0,25,0,0,5,0,0,5,1,5,0,7,0,5,1,-1,36,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
371,371,0,2,22,-1,0,4,1,1,1,1,4,-1,6,0,1,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
5651,5651,0,3,53,1,0,1,0,0,1,1,1,-1,1,-1,1,1,-1,1,4,0.48852459,0,0,0,1,0,1,0,1,0,0,0,0,0
5333,5333,0,2,31,0,0,5,0,0,6,1,5,0,4,-1,6,1,-1,1,2,0.48852459,0,0,0,1,0,0,0,0,1,0,0,0,1
2148,2148,0,0,50,1,0,1,0,0,0,1,1,-1,1,-1,0,0,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
5095,5095,0,0,56,1,0,4,0,0,0,1,4,-1,1,-1,0,0,-1,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
261,261,0,5,28,0,0,1,0,0,2,1,1,-1,2,-1,2,0,-1,1,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
1280,1280,0,0,62,1,0,3,0,0,3,1,3,-1,1,-1,3,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4727,4727,0,0,49,1,0,1,0,0,0,4,1,-1,1,-1,0,1,-4,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
2897,2897,0,0,31,0,0,8,0,0,9,0,8,1,6,0,9,1,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
806,806,0,0,29,0,0,1,0,0,0,1,1,-1,2,-1,0,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1309,1309,0,2,37,0,0,3,0,0,0,1,3,-1,1,-1,0,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1475,1475,0,0,30,0,0,4,0,0,5,1,4,-1,6,0,5,1,-1,180,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2465,2465,0,0,38,0,0,2,0,0,0,1,2,-1,1,-1,0,0,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
3524,3524,0,2,67,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4118,4118,0,0,30,0,0,2,0,0,0,1,2,-1,2,-1,0,1,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
5861,5861,1,2,25,0,0,9,0,0,2,44,9,1,7,0,2,1,16,0,3,0.48852459,0,0,0,1,0,0,0,0,1,0,0,0,1
1559,1559,0,2,35,0,0,10,0,0,0,1,10,1,5,0,0,0,-1,15,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
4248,4248,0,0,26,0,0,3,0,0,0,1,3,-1,4,-1,0,0,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
5131,5131,0,2,34,0,0,2,0,0,5,43,2,-1,4,-1,5,0,-1,6,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4794,4794,0,0,23,-1,0,4,0,0,0,2,4,-1,4,-1,0,0,-2,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
391,391,0,2,24,-1,0,4,0,0,1,1,4,-1,6,0,1,0,0,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
5304,5304,0,0,22,-1,0,9,0,0,1,1,9,1,7,0,1,1,-1,4,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4770,4770,0,0,29,0,1,10,0,0,8,1,10,1,9,1,8,1,-1,6,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4441,4441,0,2,24,-1,0,3,0,0,1,1,3,-1,4,-1,1,1,-1,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
1262,1262,0,2,24,-1,0,3,0,0,2,18,3,-1,5,0,2,0,-18,15,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
730,730,0,0,22,-1,0,5,0,0,3,21,5,0,8,1,3,1,20,214,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1677,1677,1,0,26,0,0,5,0,0,5,1,5,0,6,0,5,1,-1,33,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
4160,4160,0,0,30,0,0,1,0,0,0,0,1,-1,2,-1,0,0,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
2265,2265,0,0,25,0,0,10,1,0,3,1,10,1,9,1,3,0,-1,80,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2441,2441,0,2,31,0,0,5,0,0,2,0,5,0,5,0,2,1,0,16,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4075,4075,0,5,53,1,0,1,0,0,0,0,1,-1,1,-1,0,0,0,0,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,0
3150,3150,0,0,32,0,0,6,0,0,1,1,6,0,3,-1,1,0,-1,21,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
3726,3726,0,0,47,1,0,8,0,0,23,1,8,1,1,-1,23,0,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
1932,1932,0,0,33,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
6169,6169,0,0,33,0,0,7,0,0,4,1,7,0,6,0,4,0,-1,17,0,0.460869565,0,1,0,0,0,1,1,0,0,0,0,0,1
4545,4545,0,2,59,1,0,1,0,0,0,1,1,-1,1,-1,0,0,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3220,3220,0,0,30,0,0,10,2,2,13,0,10,1,9,1,13,1,0,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2190,2190,0,3,28,0,0,8,0,0,2,1,8,1,6,0,2,1,-1,3,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
953,953,0,5,21,-1,0,2,2,0,3,1,2,-1,4,-1,3,1,-1,0,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,1
4383,4383,1,3,23,-1,0,4,0,0,0,2,4,-1,5,0,0,0,-2,0,5,0.469041561,0,0,1,0,0,0,0,1,0,0,0,0,0
5631,5631,0,0,36,0,0,7,0,0,11,1,7,0,3,-1,11,1,-1,0,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,0
3207,3207,1,0,22,-1,0,5,0,5,0,1,5,0,5,0,0,0,-1,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
4117,4117,1,2,48,1,0,1,0,0,1,1,1,-1,1,-1,1,0,0,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
5473,5473,0,0,44,0,0,2,0,0,2,1,2,-1,1,-1,2,1,-1,1,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,0
4964,4964,1,3,33,0,0,4,0,0,2,1,4,-1,2,-1,2,0,-1,2,5,0.532188841,1,0,0,0,0,0,0,1,0,0,0,0,0
3256,3256,1,0,22,-1,0,4,0,0,1,4,4,-1,4,-1,1,0,-3,-1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
2073,2073,1,2,46,1,0,2,0,0,1,2,2,-1,1,-1,1,1,-1,25,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1494,1494,0,2,54,1,0,1,0,0,2,1,1,-1,1,-1,2,0,-1,39,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
3925,3925,0,3,59,1,0,1,0,0,0,2,1,-1,1,-1,0,0,-2,1,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
2666,2666,0,0,20,-1,1,9,2,0,5,1,9,1,9,1,5,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4812,4812,0,0,25,0,0,7,1,0,3,1,7,0,6,0,3,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
2521,2521,0,0,21,-1,0,8,0,0,0,1,8,1,7,0,0,1,-1,34,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2063,2063,1,0,37,0,0,1,0,0,1,11,1,-1,1,-1,1,1,-11,8,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
4604,4604,1,2,29,0,0,7,0,0,0,3,7,0,3,-1,0,1,-3,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
5257,5257,0,0,27,0,0,7,0,0,21,0,7,0,3,-1,21,1,0,35,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
1047,1047,0,5,33,0,0,7,0,0,3,1,7,0,2,-1,3,1,-1,0,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
1636,1636,0,2,26,0,0,2,0,0,0,0,2,-1,3,-1,0,0,0,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
593,593,0,0,20,-1,0,10,0,0,0,1,10,1,10,1,0,0,-1,4,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4592,4592,1,2,42,0,0,2,0,0,0,1,2,-1,1,-1,0,0,-1,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3826,3826,0,2,26,0,0,4,0,0,0,0,4,-1,3,-1,0,1,0,-1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3086,3086,0,2,21,-1,0,4,0,0,0,1,4,-1,6,0,0,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
2610,2610,1,2,51,1,0,2,0,0,1,30,2,-1,1,-1,1,0,-30,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
3140,3140,0,2,35,0,0,1,0,0,2,1,1,-1,2,-1,2,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1809,1809,0,2,37,0,0,1,0,0,0,2,1,-1,2,-1,0,0,-2,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
2669,2669,0,0,37,0,0,6,0,0,8,1,6,0,4,-1,8,1,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
3970,3970,0,0,24,-1,0,7,0,0,0,1,7,0,4,-1,0,0,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
2437,2437,0,0,28,0,0,3,0,0,1,1,3,-1,3,-1,1,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4209,4209,0,0,24,-1,0,4,0,0,0,0,4,-1,5,0,0,1,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
5227,5227,1,0,21,-1,0,6,0,0,0,1,6,0,7,0,0,1,-1,0,1,0.532188841,1,0,0,0,0,0,1,0,0,0,0,0,0
3135,3135,1,5,49,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,1,7,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
4753,4753,0,2,25,0,0,10,0,0,5,1,10,1,5,0,5,1,-1,35,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
306,306,1,2,24,-1,0,5,0,1,0,0,5,0,5,0,0,1,0,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4183,4183,0,0,54,1,0,6,0,0,10,1,6,0,1,-1,10,1,0,30,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
2494,2494,0,2,19,-1,0,8,0,0,0,2,8,1,7,0,0,0,-2,2,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
5269,5269,0,0,28,0,0,2,0,0,0,1,2,-1,3,-1,0,1,-1,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4984,4984,0,0,28,0,0,4,0,0,1,1,4,-1,5,0,1,1,0,15,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
3669,3669,1,2,36,0,0,6,0,0,4,10,6,0,3,-1,4,0,-10,2,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
2653,2653,1,0,23,-1,0,5,0,0,2,2,5,0,5,0,2,1,-2,1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
3313,3313,0,0,31,0,0,1,0,0,1,1,1,-1,2,-1,1,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
5845,5845,1,3,52,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,0,5,0.48852459,0,0,0,1,0,0,0,1,0,0,0,0,1
2950,2950,1,2,74,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
3536,3536,0,0,21,-1,0,4,1,0,1,1,4,-1,7,0,1,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
757,757,0,0,25,0,0,10,0,0,8,1,10,1,10,1,8,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2886,2886,0,0,25,0,0,6,0,0,2,1,6,0,4,-1,2,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
4734,4734,0,0,35,0,0,6,0,0,9,1,6,0,3,-1,9,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
2811,2811,0,2,31,0,0,6,0,0,5,1,6,0,4,-1,5,1,0,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
2062,2062,1,2,36,0,0,3,0,0,2,1,3,-1,3,-1,2,1,-1,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
17,17,0,2,55,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,2,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4301,4301,0,0,49,1,0,4,0,0,4,26,4,-1,1,-1,4,1,-26,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
1297,1297,1,0,59,1,0,2,0,0,0,1,2,-1,1,-1,0,0,-1,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
3092,3092,0,0,22,-1,0,8,0,0,0,1,8,1,6,0,0,0,-1,53,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
4524,4524,0,2,58,1,0,2,0,0,5,1,2,-1,1,-1,5,0,-1,2,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4659,4659,0,2,56,1,0,1,0,0,1,1,1,-1,1,-1,1,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4871,4871,0,0,24,-1,0,4,0,0,2,1,4,-1,4,-1,2,1,-1,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
668,668,0,3,39,0,0,4,0,0,3,21,4,-1,1,-1,3,1,-21,13,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
4365,4365,0,0,56,1,0,5,0,0,12,1,5,0,4,-1,12,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4297,4297,1,3,33,0,0,4,0,0,2,10,4,-1,2,-1,2,1,-10,9,5,0.469041561,0,0,1,0,0,0,0,1,0,0,0,0,1
3480,3480,0,0,49,1,0,1,0,0,1,1,1,-1,1,-1,1,0,0,-1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
2182,2182,1,3,35,0,0,2,0,0,0,1,2,-1,1,-1,0,0,-1,1,5,0.43504204,0,0,0,0,1,0,0,1,0,0,0,0,0
2746,2746,1,0,20,-1,0,4,0,0,0,1,4,-1,6,0,0,0,0,-1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
1689,1689,1,2,38,0,0,6,0,0,1,1,6,0,4,-1,1,0,-1,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1057,1057,0,2,20,-1,0,2,0,0,0,0,2,-1,5,0,0,1,-1,3,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
836,836,0,2,51,1,0,1,0,0,0,1,1,-1,1,-1,0,0,0,91,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
832,832,0,0,30,0,0,7,2,0,21,1,7,0,3,-1,21,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4988,4988,0,0,37,0,0,8,1,0,13,1,8,1,9,1,13,1,-1,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
2706,2706,1,2,31,0,0,2,0,0,1,2,2,-1,1,-1,1,1,-2,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4818,4818,0,2,28,0,0,4,0,0,0,1,4,-1,5,0,0,0,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4735,4735,1,2,34,0,0,9,0,0,10,77,9,1,5,0,10,1,22,13,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
1872,1872,0,0,59,1,0,6,0,0,22,1,6,0,6,0,22,1,-1,69,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
3893,3893,0,2,26,0,0,7,0,0,0,3,7,0,3,-1,0,1,-3,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
4174,4174,0,2,41,0,0,2,0,0,0,1,2,-1,1,-1,0,1,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
5863,5863,0,5,55,1,0,1,0,0,8,1,1,-1,1,-1,8,1,-1,6,6,0.48852459,0,0,0,1,0,0,0,0,0,0,0,1,1
1975,1975,0,0,26,0,0,8,0,0,4,1,8,1,4,-1,4,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1007,1007,0,0,46,1,0,9,0,0,2,1,9,1,4,-1,2,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
5202,5202,0,0,22,-1,0,7,0,0,0,1,7,0,6,0,0,1,-1,32,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4934,4934,0,3,21,-1,0,4,0,0,0,1,4,-1,6,0,0,1,-1,4,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,0
3561,3561,1,5,42,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,281,7,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
1310,1310,0,0,38,0,0,1,0,0,1,8,1,-1,1,-1,1,1,-8,7,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1361,1361,0,2,24,-1,0,5,0,0,0,1,5,0,5,0,0,1,0,36,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
5553,5553,0,0,41,0,0,2,0,0,8,1,2,-1,4,-1,8,1,-1,1,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,1
2957,2957,1,3,22,-1,0,5,0,0,1,1,5,0,5,0,1,1,-1,2,5,0.43504204,0,0,0,0,1,0,0,1,0,0,0,0,0
2986,2986,0,0,36,0,0,6,0,0,0,1,6,0,5,0,0,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1738,1738,0,0,37,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
497,497,1,0,22,-1,0,3,0,0,0,2,3,-1,4,-1,0,0,-2,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1425,1425,0,3,35,0,0,7,0,0,7,0,7,0,4,-1,7,1,0,1,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
4629,4629,0,2,69,1,0,1,0,0,0,7,1,-1,1,-1,0,0,-7,2,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
2393,2393,0,0,21,-1,0,4,0,0,0,1,4,-1,6,0,0,0,-1,45,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
281,281,1,5,48,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,17,7,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
3968,3968,0,2,37,0,0,1,0,0,3,1,1,-1,1,-1,3,0,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
487,487,0,0,52,1,0,1,0,0,6,0,1,-1,1,-1,6,0,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
3110,3110,0,3,54,1,0,1,0,0,0,0,1,-1,1,-1,0,1,0,2,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
1978,1978,0,0,40,0,0,9,0,0,13,1,9,1,3,-1,13,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
613,613,0,5,27,0,0,4,0,0,1,1,4,-1,4,-1,1,1,-1,5,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
1315,1315,0,2,44,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1273,1273,0,0,26,0,0,5,0,0,1,1,5,0,5,0,1,1,-1,22,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
7,7,1,2,37,0,0,1,0,0,0,0,1,-1,1,-1,0,0,0,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
3922,3922,0,0,27,0,0,5,0,0,6,1,5,0,4,-1,6,1,-1,10,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
6057,6057,0,0,29,0,0,8,0,0,1,1,8,1,8,1,1,1,-1,40,0,0.460869565,0,1,0,0,0,1,1,0,0,0,0,0,0
5274,5274,0,0,27,0,0,7,0,0,9,1,7,0,6,0,9,1,-1,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4809,4809,0,0,52,1,0,7,0,0,17,0,7,0,1,-1,17,1,0,29,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3642,3642,0,2,28,0,0,6,0,0,11,1,6,0,5,0,11,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
